TimeStamp;Частота вращения РСТ (Расчетная);0 - Bad, 1 - Good, 2 - Potential
12:12:09.306;3599.32;0
12:12:09.330;3600.11;0
12:12:09.351;3600.57;0
12:12:09.374;3601.53;0
12:12:09.397;3602.14;0
12:12:09.421;3602.49;0
12:12:09.443;3602.49;0
12:12:09.466;3603.87;0
12:12:09.491;3604.27;0
12:12:09.512;3605.04;0
12:12:09.535;3605.04;0
12:12:09.558;3605.04;0
12:12:09.583;3605.54;0
12:12:09.605;3606.23;0
12:12:09.628;3607.28;0
12:12:09.650;3607.77;0
12:12:09.673;3608.94;0
12:12:09.696;3608.94;0
12:12:09.720;3608.94;0
12:12:09.744;3609.45;0
12:12:09.767;3610.23;0
12:12:09.788;3610.69;0
12:12:09.811;3611.39;0
12:12:09.836;3612.1;0
12:12:09.859;3613.05;0
12:12:09.883;3613.52;0
12:12:09.907;3613.52;0
12:12:09.927;3614.27;0
12:12:09.949;3614.87;0
12:12:09.973;3615.72;0
12:12:09.998;3616.37;0
12:12:10.020;3616.86;0
12:12:10.042;3616.86;0
12:12:10.064;3617.68;0
12:12:10.088;3618.26;0
12:12:10.111;3618.57;0
12:12:10.134;3619.14;0
12:12:10.157;3619.86;0
12:12:10.182;3620.22;0
12:12:10.204;3620.22;0
12:12:10.229;3620.67;0
12:12:10.249;3621.33;0
12:12:10.271;3621.7;0
12:12:10.296;3622.34;0
12:12:10.318;3622.85;0
12:12:10.341;3623.12;0
12:12:10.363;3623.12;0
12:12:10.387;3623.87;0
12:12:10.409;3624.41;0
12:12:10.434;3624.93;0
12:12:10.455;3625.66;0
12:12:10.483;3626.35;0
12:12:10.504;3626.84;0
12:12:10.524;3626.84;0
12:12:10.547;3626.84;0
12:12:10.570;3628.14;0
12:12:10.594;3628.77;0
12:12:10.616;3629.04;0
12:12:10.642;3629.19;0
12:12:10.665;3629.19;0
12:12:10.688;3629.44;0
12:12:10.708;3630.02;0
12:12:10.733;3630.26;0
12:12:10.754;3630.63;0
12:12:10.780;3631.14;0
12:12:10.803;3631.39;0
12:12:10.826;3631.82;0
12:12:10.847;3631.82;0
12:12:10.870;3632.51;0
12:12:10.892;3632.66;0
12:12:10.918;3633.41;0
12:12:10.939;3633.66;0
12:12:10.963;3634;0
12:12:10.985;3634.51;0
12:12:11.008;3634.88;0
12:12:11.030;3635.23;0
12:12:11.054;3635.23;0
12:12:11.077;3635.8;0
12:12:11.099;3636.24;0
12:12:11.123;3636.81;0
12:12:11.147;3637.12;0
12:12:11.169;3637.45;0
12:12:11.191;3637.45;0
12:12:11.216;3637.97;0
12:12:11.239;3638.32;0
12:12:11.261;3638.72;0
12:12:11.283;3639.02;0
12:12:11.307;3639.11;0
12:12:11.330;3639.16;0
12:12:11.352;3639.16;0
12:12:11.375;3639.27;0
12:12:11.401;3639.33;0
12:12:11.421;3639.42;0
12:12:11.446;3639.59;0
12:12:11.468;3639.7;0
12:12:11.490;3639.7;0
12:12:11.514;3639.79;0
12:12:11.537;3639.95;0
12:12:11.559;3640.23;0
12:12:11.588;3640.54;0
12:12:11.607;3641.06;0
12:12:11.629;3641.48;0
12:12:11.652;3642.16;0
12:12:11.675;3642.16;0
12:12:11.697;3642.93;0
12:12:11.720;3643.3;0
12:12:11.743;3643.88;0
12:12:11.766;3644.34;0
12:12:11.789;3644.64;0
12:12:11.812;3644.64;0
12:12:11.835;3645.4;0
12:12:11.858;3645.4;0
12:12:11.884;3645.91;0
12:12:11.904;3645.91;0
12:12:11.927;3646.4;0
12:12:11.950;3647.14;0
12:12:11.973;3647.67;0
12:12:11.996;3647.67;0
12:12:12.020;3647.83;0
12:12:12.042;3647.83;0
12:12:12.066;3648.09;0
12:12:12.088;3648.54;0
12:12:12.112;3649.07;0
12:12:12.135;3649.53;0
12:12:12.158;3649.93;0
12:12:12.183;3650.22;0
12:12:12.203;3650.22;0
12:12:12.226;3650.24;0
12:12:12.250;3650.19;0
12:12:12.272;3650.15;0
12:12:12.295;3650.26;0
12:12:12.319;3650.42;0
12:12:12.341;3650.42;0
12:12:12.364;3650.57;0
12:12:12.387;3650.85;0
12:12:12.410;3650.95;0
12:12:12.433;3651.08;0
12:12:12.456;3651.21;0
12:12:12.482;3651.36;0
12:12:12.505;3651.36;0
12:12:12.528;3651.41;0
12:12:12.548;3651.47;0
12:12:12.572;3651.55;0
12:12:12.595;3651.65;0
12:12:12.618;3651.75;0
12:12:12.643;3651.82;0
12:12:12.666;3651.82;0
12:12:12.687;3652.15;0
12:12:12.709;3652.4;0
12:12:12.734;3652.53;0
12:12:12.755;3652.93;0
12:12:12.780;3653.26;0
12:12:12.803;3653.59;0
12:12:12.826;3653.59;0
12:12:12.847;3654.07;0
12:12:12.872;3654.32;0
12:12:12.893;3654.42;0
12:12:12.917;3654.94;0
12:12:12.939;3655.03;0
12:12:12.964;3655.21;0
12:12:12.987;3655.46;0
12:12:13.009;3655.46;0
12:12:13.033;3655.85;0
12:12:13.056;3656.03;0
12:12:13.078;3656.37;0
12:12:13.100;3656.48;0
12:12:13.124;3656.81;0
12:12:13.147;3657.18;0
12:12:13.171;3657.18;0
12:12:13.193;3657.48;0
12:12:13.215;3657.65;0
12:12:13.241;3657.74;0
12:12:13.262;3657.97;0
12:12:13.286;3658.2;0
12:12:13.308;3658.2;0
12:12:13.331;3658.3;0
12:12:13.355;3658.57;0
12:12:13.377;3658.87;0
12:12:13.399;3658.89;0
12:12:13.423;3659.15;0
12:12:13.446;3659.24;0
12:12:13.469;3659.36;0
12:12:13.493;3659.36;0
12:12:13.517;3659.48;0
12:12:13.539;3659.59;0
12:12:13.561;3659.74;0
12:12:13.586;3660.04;0
12:12:13.606;3660.17;0
12:12:13.630;3660.17;0
12:12:13.653;3660.41;0
12:12:13.675;3660.64;0
12:12:13.698;3660.72;0
12:12:13.721;3660.72;0
12:12:13.744;3661.12;0
12:12:13.769;3661.12;0
12:12:13.792;3661.2;0
12:12:13.816;3661.49;0
12:12:13.838;3661.73;0
12:12:13.860;3662.02;0
12:12:13.883;3662.26;0
12:12:13.907;3662.36;0
12:12:13.928;3662.36;0
12:12:13.952;3662.51;0
12:12:13.974;3662.56;0
12:12:14.000;3662.53;0
12:12:14.020;3662.47;0
12:12:14.044;3662.18;0
12:12:14.066;3661.93;0
12:12:14.089;3661.93;0
12:12:14.114;3661.79;0
12:12:14.136;3661.74;0
12:12:14.158;3661.79;0
12:12:14.181;3661.84;0
12:12:14.204;3661.85;0
12:12:14.229;3661.85;0
12:12:14.251;3661.84;0
12:12:14.274;3661.92;0
12:12:14.297;3662.04;0
12:12:14.320;3662.27;0
12:12:14.343;3662.48;0
12:12:14.368;3662.61;0
12:12:14.389;3662.81;0
12:12:14.412;3662.81;0
12:12:14.435;3663.05;0
12:12:14.458;3663.22;0
12:12:14.483;3663.29;0
12:12:14.505;3663.5;0
12:12:14.527;3663.69;0
12:12:14.552;3663.89;0
12:12:14.575;3663.89;0
12:12:14.597;3664.03;0
12:12:14.621;3664.22;0
12:12:14.642;3664.35;0
12:12:14.668;3664.47;0
12:12:14.689;3664.47;0
12:12:14.713;3664.76;0
12:12:14.736;3664.94;0
12:12:14.758;3665.21;0
12:12:14.783;3665.46;0
12:12:14.805;3665.56;0
12:12:14.826;3665.82;0
12:12:14.850;3665.82;0
12:12:14.873;3666.15;0
12:12:14.895;3666.3;0
12:12:14.918;3666.63;0
12:12:14.941;3666.79;0
12:12:14.966;3667.15;0
12:12:14.987;3667.15;0
12:12:15.010;3667.37;0
12:12:15.033;3667.49;0
12:12:15.056;3667.61;0
12:12:15.083;3667.66;0
12:12:15.102;3667.74;0
12:12:15.125;3667.76;0
12:12:15.148;3667.75;0
12:12:15.173;3667.75;0
12:12:15.194;3667.8;0
12:12:15.217;3667.79;0
12:12:15.240;3667.78;0
12:12:15.263;3667.87;0
12:12:15.287;3667.99;0
12:12:15.308;3667.99;0
12:12:15.331;3667.99;0
12:12:15.355;3668.39;0
12:12:15.377;3668.39;0
12:12:15.400;3668.7;0
12:12:15.423;3668.78;0
12:12:15.446;3668.84;0
12:12:15.470;3668.99;0
12:12:15.492;3668.99;0
12:12:15.515;3669.22;0
12:12:15.538;3669.43;0
12:12:15.561;3669.53;0
12:12:15.584;3669.7;0
12:12:15.609;3669.92;0
12:12:15.632;3669.92;0
12:12:15.654;3670.07;0
12:12:15.679;3670.27;0
12:12:15.701;3670.53;0
12:12:15.722;3670.65;0
12:12:15.746;3670.68;0
12:12:15.768;3670.68;0
12:12:15.791;3670.49;0
12:12:15.814;3670.17;0
12:12:15.837;3669.92;0
12:12:15.860;3669.62;0
12:12:15.883;3669.18;0
12:12:15.908;3668.97;0
12:12:15.930;3668.97;0
12:12:15.952;3668.86;0
12:12:15.975;3668.77;0
12:12:15.999;3668.82;2
12:12:16.021;3668.92;2
12:12:16.045;3669;2
12:12:16.069;3669;2
12:12:16.090;3669.11;2
12:12:16.113;3669.36;2
12:12:16.136;3669.53;2
12:12:16.162;3669.69;2
12:12:16.183;3669.75;2
12:12:16.205;3669.92;2
12:12:16.228;3669.92;2
12:12:16.251;3670.31;2
12:12:16.276;3670.48;2
12:12:16.297;3670.54;2
12:12:16.320;3670.51;2
12:12:16.343;3670.23;2
12:12:16.366;3670.23;2
12:12:16.390;3670.02;2
12:12:16.415;3669.88;2
12:12:16.436;3669.93;2
12:12:16.459;3670.04;2
12:12:16.486;3670.3;2
12:12:16.504;3670.48;2
12:12:16.529;3670.48;2
12:12:16.551;3670.79;2
12:12:16.573;3671.15;2
12:12:16.599;3671.33;2
12:12:16.621;3671.43;2
12:12:16.643;3671.39;2
12:12:16.666;3671.39;2
12:12:16.688;3671.61;2
12:12:16.714;3671.85;2
12:12:16.734;3672.15;2
12:12:16.758;3672.5;2
12:12:16.783;3672.55;2
12:12:16.805;3672.55;2
12:12:16.827;3672.51;2
12:12:16.851;3672.43;2
12:12:16.874;3672.28;2
12:12:16.898;3672.17;2
12:12:16.918;3672.15;2
12:12:16.943;3672.13;2
12:12:16.964;3672.13;2
12:12:16.988;3672.15;2
12:12:17.011;3672.22;2
12:12:17.034;3672.27;2
12:12:17.056;3672.27;2
12:12:17.081;3672.14;2
12:12:17.103;3672.11;2
12:12:17.126;3672.11;2
12:12:17.150;3672.12;2
12:12:17.171;3672.27;2
12:12:17.195;3672.3;2
12:12:17.218;3672.29;2
12:12:17.240;3672.24;2
12:12:17.263;3672.24;2
12:12:17.286;3672.23;2
12:12:17.312;3672.2;1
12:12:17.335;3672.14;1
12:12:17.357;3671.98;1
12:12:17.382;3671.87;1
12:12:17.401;3671.9;1
12:12:17.425;3671.9;1
12:12:17.448;3671.96;1
12:12:17.471;3672.03;1
12:12:17.494;3672.2;1
12:12:17.519;3672.25;1
12:12:17.539;3672.25;1
12:12:17.562;3672.08;1
12:12:17.586;3671.99;1
12:12:17.609;3671.67;1
12:12:17.634;3671.36;1
12:12:17.656;3671.3;1
12:12:17.678;3671.3;1
12:12:17.703;3671.41;1
12:12:17.723;3671.69;1
12:12:17.747;3671.89;1
12:12:17.770;3672.26;1
12:12:17.793;3672.59;1
12:12:17.817;3672.89;1
12:12:17.840;3672.89;1
12:12:17.863;3673.34;1
12:12:17.884;3673.55;1
12:12:17.908;3673.86;1
12:12:17.932;3674.05;1
12:12:17.953;3674.27;1
12:12:17.978;3674.4;1
12:12:17.999;3674.4;1
12:12:18.023;3674.5;1
12:12:18.046;3674.59;1
12:12:18.069;3674.73;1
12:12:18.092;3674.86;1
12:12:18.116;3674.97;1
12:12:18.138;3674.97;1
12:12:18.161;3675.28;1
12:12:18.184;3675.36;2
12:12:18.207;3675.33;2
12:12:18.231;3675.28;2
12:12:18.253;3675.1;2
12:12:18.276;3675;2
12:12:18.300;3675;2
12:12:18.321;3674.78;2
12:12:18.344;3674.65;1
12:12:18.367;3674.52;1
12:12:18.390;3674.4;1
12:12:18.414;3674.05;1
12:12:18.437;3673.87;1
12:12:18.459;3673.87;1
12:12:18.484;3673.64;1
12:12:18.505;3673.26;1
12:12:18.529;3673.02;1
12:12:18.552;3672.83;1
12:12:18.574;3672.96;1
12:12:18.599;3673.45;1
12:12:18.621;3673.45;1
12:12:18.643;3674.26;1
12:12:18.666;3674.39;1
12:12:18.690;3674.39;1
12:12:18.712;3674.52;1
12:12:18.735;3674.52;1
12:12:18.759;3674.74;1
12:12:18.783;3675.05;1
12:12:18.804;3675.34;1
12:12:18.829;3675.65;1
12:12:18.850;3676.37;1
12:12:18.873;3676.85;1
12:12:18.897;3677.16;1
12:12:18.921;3677.16;1
12:12:18.942;3677.42;1
12:12:18.966;3677.59;1
12:12:18.989;3677.81;1
12:12:19.011;3678.34;2
12:12:19.034;3678.34;2
12:12:19.057;3678.34;2
12:12:19.081;3679.29;2
12:12:19.103;3679.71;2
12:12:19.128;3679.71;2
12:12:19.151;3680.23;2
12:12:19.173;3680.51;2
12:12:19.196;3680.7;2
12:12:19.218;3680.97;2
12:12:19.242;3681.24;2
12:12:19.264;3681.61;2
12:12:19.287;3681.61;2
12:12:19.310;3681.85;2
12:12:19.333;3682.16;2
12:12:19.358;3682.35;2
12:12:19.384;3682.58;2
12:12:19.402;3682.67;2
12:12:19.425;3682.89;2
12:12:19.448;3682.89;2
12:12:19.473;3683.08;2
12:12:19.494;3683.19;2
12:12:19.517;3683.52;2
12:12:19.540;3683.71;2
12:12:19.563;3683.92;2
12:12:19.586;3683.92;2
12:12:19.611;3684.05;2
12:12:19.633;3684.17;2
12:12:19.656;3684.48;2
12:12:19.682;3684.78;2
12:12:19.701;3684.96;2
12:12:19.725;3684.96;2
12:12:19.748;3685.28;2
12:12:19.771;3685.53;2
12:12:19.793;3685.63;2
12:12:19.816;3685.71;2
12:12:19.839;3685.73;2
12:12:19.863;3685.72;0
12:12:19.885;3685.72;0
12:12:19.908;3685.72;0
12:12:19.931;3685.69;0
12:12:19.956;3685.66;0
12:12:19.978;3685.65;0
12:12:20.000;3685.69;0
12:12:20.023;3685.8;0
12:12:20.046;3685.8;0
12:12:20.071;3686.03;0
12:12:20.092;3686.11;0
12:12:20.115;3686.13;0
12:12:20.138;3686.02;0
12:12:20.161;3685.97;0
12:12:20.185;3686.09;0
12:12:20.208;3686.09;0
12:12:20.231;3686.27;0
12:12:20.256;3686.37;0
12:12:20.279;3686.6;0
12:12:20.300;3686.81;0
12:12:20.322;3686.94;0
12:12:20.347;3686.94;0
12:12:20.370;3686.93;0
12:12:20.391;3686.76;0
12:12:20.417;3686.72;0
12:12:20.439;3686.55;0
12:12:20.460;3686.55;0
12:12:20.485;3686.57;0
12:12:20.506;3686.64;0
12:12:20.531;3686.77;0
12:12:20.553;3686.85;0
12:12:20.578;3686.88;0
12:12:20.600;3686.88;0
12:12:20.621;3686.85;0
12:12:20.644;3686.83;0
12:12:20.668;3686.81;0
12:12:20.690;3686.81;0
12:12:20.716;3686.77;0
12:12:20.737;3686.61;0
12:12:20.762;3686.61;0
12:12:20.784;3686.35;0
12:12:20.805;3686.26;0
12:12:20.828;3686.13;0
12:12:20.852;3686.05;0
12:12:20.877;3685.99;0
12:12:20.898;3685.99;0
12:12:20.922;3685.91;0
12:12:20.944;3685.86;0
12:12:20.967;3685.71;0
12:12:20.990;3685.67;0
12:12:21.013;3685.67;0
12:12:21.036;3685.67;0
12:12:21.059;3685.89;0
12:12:21.083;3685.89;0
12:12:21.106;3685.95;0
12:12:21.128;3686.08;0
12:12:21.151;3686.18;0
12:12:21.174;3686.18;0
12:12:21.197;3686.18;0
12:12:21.221;3686.19;0
12:12:21.244;3686.09;0
12:12:21.266;3686.14;0
12:12:21.290;3686.14;0
12:12:21.312;3686.26;0
12:12:21.336;3686.26;0
12:12:21.360;3686.41;0
12:12:21.384;3686.63;0
12:12:21.404;3686.7;2
12:12:21.429;3686.96;2
12:12:21.451;3687.2;2
12:12:21.473;3687.48;2
12:12:21.496;3687.94;2
12:12:21.520;3687.94;2
12:12:21.542;3688.54;2
12:12:21.565;3688.6;2
12:12:21.588;3688.5;2
12:12:21.611;3688.37;2
12:12:21.636;3688.37;2
12:12:21.659;3688.29;2
12:12:21.686;3688.31;2
12:12:21.706;3688.3;2
12:12:21.726;3688.3;2
12:12:21.751;3688.02;2
12:12:21.774;3688.02;2
12:12:21.795;3687.67;2
12:12:21.818;3686.83;2
12:12:21.841;3686.56;1
12:12:21.866;3685.77;1
12:12:21.887;3685.54;1
12:12:21.910;3685.54;1
12:12:21.933;3684.86;1
12:12:21.956;3684.77;1
12:12:21.982;3685.07;1
12:12:22.001;3685.29;1
12:12:22.024;3685.5;1
12:12:22.049;3685.5;1
12:12:22.070;3685.56;1
12:12:22.096;3685.5;1
12:12:22.116;3685.38;1
12:12:22.140;3685.3;1
12:12:22.162;3685.38;1
12:12:22.185;3685.58;1
12:12:22.210;3685.58;1
12:12:22.234;3685.66;1
12:12:22.255;3685.86;1
12:12:22.279;3686.31;1
12:12:22.302;3686.54;1
12:12:22.323;3686.87;1
12:12:22.347;3686.87;1
12:12:22.370;3687.18;1
12:12:22.392;3687.41;1
12:12:22.417;3687.57;1
12:12:22.441;3687.74;1
12:12:22.464;3687.74;1
12:12:22.485;3687.81;1
12:12:22.509;3688.05;1
12:12:22.530;3688.21;1
12:12:22.556;3688.36;1
12:12:22.576;3688.46;1
12:12:22.600;3688.65;1
12:12:22.624;3688.65;1
12:12:22.646;3688.86;1
12:12:22.670;3689.09;1
12:12:22.694;3689.26;1
12:12:22.716;3689.35;1
12:12:22.739;3689.37;1
12:12:22.761;3689.37;1
12:12:22.785;3689.25;1
12:12:22.808;3689.03;1
12:12:22.829;3688.8;1
12:12:22.855;3688.39;1
12:12:22.877;3688.2;1
12:12:22.900;3688.12;1
12:12:22.923;3688.12;1
12:12:22.944;3688.07;1
12:12:22.967;3687.76;1
12:12:22.990;3687.76;1
12:12:23.014;3687.67;1
12:12:23.038;3687.67;1
12:12:23.059;3687.25;1
12:12:23.085;3686.9;1
12:12:23.106;3686.65;1
12:12:23.128;3686.11;1
12:12:23.152;3685.96;1
12:12:23.175;3685.61;1
12:12:23.200;3685.38;1
12:12:23.220;3685.38;1
12:12:23.243;3685.02;1
12:12:23.266;3684.53;1
12:12:23.289;3684.53;1
12:12:23.312;3684.08;1
12:12:23.335;3684.08;1
12:12:23.359;3683.76;1
12:12:23.383;3683.54;1
12:12:23.405;3683.16;1
12:12:23.428;3682.75;1
12:12:23.450;3682.36;1
12:12:23.473;3681.99;1
12:12:23.496;3681.99;2
12:12:23.521;3681.45;2
12:12:23.543;3681.15;2
12:12:23.566;3680.88;2
12:12:23.588;3680.6;2
12:12:23.611;3680.25;2
12:12:23.635;3680.25;2
12:12:23.659;3679.8;2
12:12:23.682;3679.6;2
12:12:23.703;3679.53;2
12:12:23.727;3679.68;2
12:12:23.750;3680;2
12:12:23.773;3680.16;2
12:12:23.798;3680.16;2
12:12:23.818;3680.62;2
12:12:23.844;3680.95;2
12:12:23.864;3681.21;2
12:12:23.887;3682.09;2
12:12:23.912;3682.71;2
12:12:23.933;3683.49;2
12:12:23.957;3683.92;2
12:12:23.981;3684.49;2
12:12:24.005;3684.49;2
12:12:24.026;3685.11;2
12:12:24.048;3685.42;1
12:12:24.074;3685.85;1
12:12:24.096;3686.36;1
12:12:24.118;3686.36;1
12:12:24.140;3686.57;1
12:12:24.163;3686.66;1
12:12:24.187;3686.74;1
12:12:24.210;3687.07;1
12:12:24.233;3687.56;1
12:12:24.255;3687.72;1
12:12:24.281;3688.09;1
12:12:24.302;3688.39;1
12:12:24.324;3688.73;1
12:12:24.347;3689.31;1
12:12:24.371;3689.8;1
12:12:24.395;3690.21;1
12:12:24.418;3690.76;1
12:12:24.440;3690.76;2
12:12:24.462;3691.05;2
12:12:24.486;3691.15;2
12:12:24.508;3691.72;2
12:12:24.531;3691.72;2
12:12:24.555;3692;2
12:12:24.577;3692;2
12:12:24.603;3692.26;2
12:12:24.623;3692.41;2
12:12:24.647;3692.62;2
12:12:24.669;3693.01;2
12:12:24.692;3693.11;2
12:12:24.717;3693.45;2
12:12:24.741;3693.45;2
12:12:24.763;3693.52;2
12:12:24.785;3693.56;2
12:12:24.807;3693.68;2
12:12:24.833;3693.78;2
12:12:24.853;3694.1;2
12:12:24.876;3694.18;2
12:12:24.900;3694.18;2
12:12:24.924;3694.28;0
12:12:24.946;3694.28;0
12:12:24.970;3694.48;0
12:12:24.993;3694.64;0
12:12:25.016;3694.82;0
12:12:25.038;3694.82;0
12:12:25.060;3694.99;0
12:12:25.084;3695.07;0
12:12:25.107;3695.1;0
12:12:25.130;3695.12;0
12:12:25.153;3695.19;0
12:12:25.175;3695.28;0
12:12:25.199;3695.28;0
12:12:25.221;3695.59;0
12:12:25.244;3696.11;0
12:12:25.267;3696.45;0
12:12:25.291;3696.45;0
12:12:25.313;3696.45;0
12:12:25.336;3696.72;0
12:12:25.359;3696.5;0
12:12:25.382;3696.09;0
12:12:25.405;3695.56;0
12:12:25.430;3695.56;0
12:12:25.452;3694.95;0
12:12:25.475;3694.35;0
12:12:25.497;3694.2;0
12:12:25.520;3693.86;0
12:12:25.543;3693.57;0
12:12:25.567;3693.5;0
12:12:25.589;3693.5;0
12:12:25.612;3693.28;0
12:12:25.635;3692.46;0
12:12:25.658;3692.15;0
12:12:25.683;3691.84;0
12:12:25.704;3691.53;0
12:12:25.727;3691.53;0
12:12:25.753;3691.22;0
12:12:25.773;3690.69;0
12:12:25.798;3690.41;0
12:12:25.822;3690.16;0
12:12:25.843;3690.16;0
12:12:25.867;3689.64;0
12:12:25.890;3689.64;0
12:12:25.911;3689.47;0
12:12:25.937;3689.23;0
12:12:25.958;3688.96;0
12:12:25.986;3688.64;0
12:12:26.004;3688.33;0
12:12:26.028;3688.33;0
12:12:26.051;3687.85;0
12:12:26.073;3687.57;0
12:12:26.098;3687.22;0
12:12:26.119;3686.9;0
12:12:26.142;3686.6;0
12:12:26.164;3686.6;0
12:12:26.187;3686.18;0
12:12:26.213;3686.07;0
12:12:26.234;3686.09;0
12:12:26.259;3686.08;0
12:12:26.282;3686.14;0
12:12:26.302;3686.14;0
12:12:26.326;3686.14;0
12:12:26.349;3686.13;0
12:12:26.371;3685.99;0
12:12:26.396;3685.99;0
12:12:26.418;3685.85;0
12:12:26.441;3685.83;0
12:12:26.463;3685.82;0
12:12:26.487;3685.82;0
12:12:26.511;3685.86;0
12:12:26.535;3685.87;0
12:12:26.557;3685.73;0
12:12:26.581;3685.63;0
12:12:26.602;3685.44;0
12:12:26.625;3685.44;0
12:12:26.649;3685.38;0
12:12:26.672;3685.49;0
12:12:26.694;3685.79;0
12:12:26.716;3685.95;0
12:12:26.741;3686.43;0
12:12:26.762;3686.71;0
12:12:26.787;3686.71;0
12:12:26.808;3687.01;0
12:12:26.831;3687.38;0
12:12:26.857;3687.7;0
12:12:26.878;3687.86;0
12:12:26.900;3688.1;0
12:12:26.924;3688.1;0
12:12:26.946;3688.5;0
12:12:26.970;3688.74;0
12:12:26.994;3689.16;0
12:12:27.017;3689.53;0
12:12:27.039;3689.75;0
12:12:27.062;3689.94;0
12:12:27.085;3690.08;0
12:12:27.109;3690.08;0
12:12:27.132;3690.25;0
12:12:27.154;3690.55;0
12:12:27.178;3690.87;0
12:12:27.199;3690.87;0
12:12:27.222;3691.22;0
12:12:27.246;3691.57;0
12:12:27.270;3691.77;0
12:12:27.293;3692.06;0
12:12:27.315;3692.55;0
12:12:27.339;3692.77;0
12:12:27.360;3693;0
12:12:27.387;3693.31;0
12:12:27.408;3693.31;0
12:12:27.432;3693.63;0
12:12:27.454;3693.86;0
12:12:27.479;3694.34;0
12:12:27.499;3694.8;0
12:12:27.522;3694.8;0
12:12:27.546;3695.81;0
12:12:27.570;3695.81;0
12:12:27.593;3696.51;0
12:12:27.617;3696.8;0
12:12:27.638;3697.07;0
12:12:27.660;3697.32;0
12:12:27.686;3697.45;0
12:12:27.706;3697.54;0
12:12:27.730;3697.54;0
12:12:27.753;3697.55;0
12:12:27.775;3697.59;0
12:12:27.799;3697.66;0
12:12:27.822;3697.63;0
12:12:27.845;3697.63;0
12:12:27.868;3697.61;0
12:12:27.890;3697.58;0
12:12:27.914;3697.55;0
12:12:27.936;3697.49;0
12:12:27.962;3697.49;0
12:12:27.984;3697.62;0
12:12:28.006;3697.86;0
12:12:28.028;3697.86;0
12:12:28.054;3698.1;0
12:12:28.076;3698.15;0
12:12:28.099;3698.16;0
12:12:28.122;3698.09;0
12:12:28.144;3698.01;0
12:12:28.166;3697.5;0
12:12:28.190;3697.5;0
12:12:28.212;3697.26;0
12:12:28.237;3696.98;0
12:12:28.260;3696.95;0
12:12:28.284;3696.95;0
12:12:28.305;3697.02;0
12:12:28.328;3697.07;0
12:12:28.351;3697.07;0
12:12:28.373;3697.11;0
12:12:28.396;3697.1;0
12:12:28.419;3697;0
12:12:28.441;3697;0
12:12:28.465;3696.51;0
12:12:28.489;3696.51;0
12:12:28.510;3696.34;0
12:12:28.536;3696.27;0
12:12:28.557;3696.33;0
12:12:28.582;3696.36;0
12:12:28.603;3696.32;0
12:12:28.625;3696.32;0
12:12:28.650;3696.24;0
12:12:28.673;3696.16;0
12:12:28.694;3696.16;0
12:12:28.717;3696.04;0
12:12:28.740;3695.88;0
12:12:28.763;3695.71;0
12:12:28.786;3695.71;0
12:12:28.809;3695.53;0
12:12:28.835;3695.53;0
12:12:28.857;3695.28;0
12:12:28.881;3695.28;0
12:12:28.903;3695.15;0
12:12:28.924;3694.96;0
12:12:28.948;3694.96;0
12:12:28.971;3694.78;0
12:12:28.993;3694.47;0
12:12:29.016;3693.91;0
12:12:29.039;3693.53;0
12:12:29.062;3693.11;0
12:12:29.086;3693.01;0
12:12:29.109;3693.01;0
12:12:29.131;3692.79;0
12:12:29.154;3692.58;0
12:12:29.178;3692.55;0
12:12:29.201;3692.51;0
12:12:29.224;3692.46;0
12:12:29.248;3692.46;0
12:12:29.269;3692.45;0
12:12:29.294;3692.43;0
12:12:29.317;3692.4;0
12:12:29.339;3692.31;0
12:12:29.362;3692.17;0
12:12:29.385;3692.1;0
12:12:29.407;3692.1;2
12:12:29.433;3692.03;2
12:12:29.453;3691.86;2
12:12:29.477;3691.64;1
12:12:29.502;3691.47;1
12:12:29.522;3691.47;1
12:12:29.546;3691.38;1
12:12:29.570;3691.33;1
12:12:29.591;3691.28;1
12:12:29.616;3690.94;1
12:12:29.640;3690.86;1
12:12:29.661;3690.76;1
12:12:29.686;3690.28;1
12:12:29.706;3690.28;1
12:12:29.731;3689.85;1
12:12:29.753;3689.46;2
12:12:29.775;3689.06;2
12:12:29.798;3688.83;2
12:12:29.821;3688.67;2
12:12:29.844;3688.26;2
12:12:29.868;3688.02;2
12:12:29.890;3688.02;2
12:12:29.913;3687.66;2
12:12:29.936;3687.5;2
12:12:29.959;3687.17;2
12:12:29.982;3686.42;2
12:12:30.006;3685.98;2
12:12:30.029;3685.98;2
12:12:30.054;3685.45;2
12:12:30.074;3684.93;2
12:12:30.097;3684.93;2
12:12:30.120;3684.5;2
12:12:30.143;3684.71;2
12:12:30.166;3684.85;2
12:12:30.190;3684.85;2
12:12:30.213;3684.85;2
12:12:30.235;3685.36;2
12:12:30.258;3685.88;2
12:12:30.281;3686.47;2
12:12:30.304;3686.84;2
12:12:30.327;3687.45;0
12:12:30.350;3688.25;0
12:12:30.373;3688.76;0
12:12:30.398;3688.98;0
12:12:30.421;3688.98;0
12:12:30.444;3689.3;0
12:12:30.466;3689.53;0
12:12:30.489;3689.54;0
12:12:30.513;3689.58;0
12:12:30.536;3689.68;0
12:12:30.559;3689.68;0
12:12:30.582;3689.79;0
12:12:30.603;3689.98;0
12:12:30.628;3690.27;0
12:12:30.652;3690.75;0
12:12:30.673;3691.17;0
12:12:30.697;3691.73;0
