TimeStamp;Частота вращения РНД (Расчетная);0 - Bad, 1 - Good, 2 - Potential
12:12:25.890;7738.85;1
12:12:25.911;7738.25;1
12:12:25.937;7736.86;1
12:12:25.958;7736.9;1
12:12:25.986;7734.81;1
12:12:26.004;7735.97;1
12:12:26.028;7735.97;1
12:12:26.051;7737.39;1
12:12:26.073;7737.74;1
12:12:26.098;7735.09;1
12:12:26.119;7735.01;1
12:12:26.142;7738.14;1
12:12:26.164;7738.14;1
12:12:26.187;7739.81;1
12:12:26.213;7737.2;1
12:12:26.234;7738.95;1
12:12:26.259;7733.87;1
12:12:26.282;7736.89;1
12:12:26.302;7736.89;1
12:12:26.326;7738.92;1
12:12:26.349;7739.03;1
12:12:26.371;7739.56;1
12:12:26.396;7742.94;1
12:12:26.418;7740.08;1
12:12:26.441;7736.33;1
12:12:26.463;7738.57;1
12:12:26.487;7738.57;1
12:12:26.511;7740.95;1
12:12:26.535;7736.13;1
12:12:26.557;7735.73;1
12:12:26.581;7740.64;1
12:12:26.602;7743.85;1
12:12:26.625;7743.85;1
12:12:26.649;7741.48;1
12:12:26.672;7736.3;1
12:12:26.694;7740.32;1
12:12:26.716;7740.28;1
12:12:26.741;7743.13;1
12:12:26.762;7741.53;1
12:12:26.787;7741.53;1
12:12:26.808;7743.34;1
12:12:26.831;7742.87;1
12:12:26.857;7741.77;1
12:12:26.878;7742.78;1
12:12:26.900;7744.51;1
12:12:26.924;7744.51;1
12:12:26.946;7746.19;1
12:12:26.970;7745.61;1
12:12:26.994;7745.4;1
12:12:27.017;7743.05;1
12:12:27.039;7745.88;1
12:12:27.062;7744.21;1
12:12:27.085;7748.16;1
12:12:27.109;7748.16;1
12:12:27.132;7739.88;1
12:12:27.154;7746.18;1
12:12:27.178;7746.37;1
12:12:27.199;7746.37;1
12:12:27.222;7744.38;1
12:12:27.246;7742.67;1
12:12:27.270;7743.28;1
12:12:27.293;7746.14;1
12:12:27.315;7746.13;1
12:12:27.339;7748.88;1
12:12:27.360;7740.1;1
12:12:27.387;7740.39;1
12:12:27.408;7740.39;1
12:12:27.432;7749.9;1
12:12:27.454;7748.72;1
12:12:27.479;7745.4;1
12:12:27.499;7738.48;1
12:12:27.522;7738.48;1
12:12:27.546;7747.06;1
12:12:27.570;7747.06;1
12:12:27.593;7745.08;1
12:12:27.617;7747.51;1
12:12:27.638;7746.84;1
12:12:27.660;7744.78;1
12:12:27.686;7744.23;1
12:12:27.706;7745.18;1
12:12:27.730;7745.18;1
12:12:27.753;7741.04;1
12:12:27.775;7744.2;1
12:12:27.799;7746.81;1
12:12:27.822;7747.17;1
12:12:27.845;7747.17;1
12:12:27.868;7747.4;1
12:12:27.890;7738.03;1
12:12:27.914;7742.63;1
12:12:27.936;7743.18;1
12:12:27.962;7745.35;1
12:12:27.984;7744.83;1
12:12:28.006;7741.26;1
12:12:28.028;7741.26;1
12:12:28.054;7744.95;1
12:12:28.076;7740.01;1
12:12:28.099;7743.17;1
12:12:28.122;7742;1
12:12:28.144;7742.91;1
12:12:28.166;7743.6;1
12:12:28.190;7743.6;1
12:12:28.212;7742.84;1
12:12:28.237;7745.47;1
12:12:28.260;7743.94;1
12:12:28.284;7744.3;1
12:12:28.305;7739.93;1
12:12:28.328;7742.41;1
12:12:28.351;7742.41;1
12:12:28.373;7740.14;1
12:12:28.396;7741.14;1
12:12:28.419;7740.9;1
12:12:28.441;7740.9;1
12:12:28.465;7738.89;1
12:12:28.489;7738.89;1
12:12:28.510;7741.8;1
12:12:28.536;7744.55;1
12:12:28.557;7740.7;1
12:12:28.582;7744.57;1
12:12:28.603;7736.63;1
12:12:28.625;7736.63;1
12:12:28.650;7743.62;1
12:12:28.673;7740.31;1
12:12:28.694;7737.9;1
12:12:28.717;7738.61;1
12:12:28.740;7740.15;1
12:12:28.763;7736.92;1
12:12:28.786;7736.92;1
12:12:28.809;7738.38;1
12:12:28.835;7738.38;1
12:12:28.857;7743.04;1
12:12:28.881;7741.23;1
12:12:28.903;7736.81;1
12:12:28.924;7739.06;1
12:12:28.948;7739.06;1
12:12:28.971;7741.53;1
12:12:28.993;7741.86;1
12:12:29.016;7734.85;1
12:12:29.039;7739.35;1
12:12:29.062;7743.53;1
12:12:29.086;7740.35;1
12:12:29.109;7740.35;1
12:12:29.131;7734.73;1
12:12:29.154;7735.88;1
12:12:29.178;7738.97;1
12:12:29.201;7740.39;1
12:12:29.224;7742.48;1
12:12:29.248;7742.48;1
12:12:29.269;7736.26;1
12:12:29.294;7740.08;1
12:12:29.317;7742.21;1
12:12:29.339;7743.39;1
12:12:29.362;7741.95;1
12:12:29.385;7734.06;1
12:12:29.407;7734.06;1
12:12:29.433;7743.39;1
12:12:29.453;7741.77;1
12:12:29.477;7735.74;1
12:12:29.502;7737.35;1
12:12:29.522;7737.35;1
12:12:29.546;7738.03;1
12:12:29.570;7737.95;1
12:12:29.591;7739.44;1
12:12:29.616;7737.61;1
12:12:29.640;7739.18;1
12:12:29.661;7735.9;1
12:12:29.686;7740.59;1
12:12:29.706;7740.59;1
12:12:29.731;7738.32;1
12:12:29.753;7733.55;1
12:12:29.775;7737.79;1
12:12:29.798;7741.48;1
12:12:29.821;7742.85;1
12:12:29.844;7741.6;1
12:12:29.868;7734.33;1
12:12:29.890;7734.33;1
12:12:29.913;7736.52;1
12:12:29.936;7743.98;1
12:12:29.959;7737.24;1
12:12:29.982;7738.83;1
12:12:30.006;7739.02;1
12:12:30.029;7739.02;1
12:12:30.054;7740.38;1
12:12:30.074;7740.52;1
12:12:30.097;7740.52;1
12:12:30.120;7742.26;1
12:12:30.143;7742.23;1
12:12:30.166;7743.48;1
12:12:30.190;7743.48;1
12:12:30.213;7743.48;1
12:12:30.235;7743.67;1
12:12:30.258;7738.01;1
12:12:30.281;7742.92;1
12:12:30.304;7741.89;1
12:12:30.327;7742.83;1
12:12:30.350;7741.39;1
12:12:30.373;7743.92;1
12:12:30.398;7741.68;1
12:12:30.421;7741.68;1
12:12:30.444;7744.38;1
12:12:30.466;7747.11;1
12:12:30.489;7748.01;1
12:12:30.513;7745.07;1
12:12:30.536;7740.55;1
12:12:30.559;7740.55;1
12:12:30.582;7748.49;1
12:12:30.603;7747.78;1
12:12:30.628;7747.69;1
12:12:30.652;7748.5;1
12:12:30.673;7746.14;1
12:12:30.697;7746.81;1
12:12:30.718;7746.81;1
12:12:30.744;7750.96;1
12:12:30.765;7749.65;1
12:12:30.788;7743.08;1
12:12:30.810;7747.48;1
12:12:30.834;7746.39;1
12:12:30.858;7745.75;1
12:12:30.881;7746.91;1
12:12:30.902;7746.91;1
12:12:30.925;7749.02;1
12:12:30.950;7747.68;1
12:12:30.972;7747.79;1
12:12:30.997;7750.74;1
12:12:31.020;7749.46;1
12:12:31.040;7749.46;1
12:12:31.064;7749.55;1
12:12:31.088;7747.93;1
12:12:31.110;7749.13;1
12:12:31.134;7746.54;1
12:12:31.156;7749.81;1
12:12:31.183;7742.21;1
12:12:31.203;7746.58;1
12:12:31.225;7746.58;1
12:12:31.248;7744.02;1
12:12:31.271;7750.52;1
12:12:31.294;7749.63;1
12:12:31.318;7747.01;1
12:12:31.340;7750.48;1
12:12:31.362;7751.4;1
12:12:31.387;7751.7;1
12:12:31.410;7751.7;1
12:12:31.432;7746.31;1
12:12:31.454;7745.37;1
12:12:31.477;7747.35;1
12:12:31.500;7745.66;1
12:12:31.525;7745.66;1
12:12:31.546;7748;1
12:12:31.569;7747.37;1
12:12:31.592;7750.78;1
12:12:31.616;7744.03;1
12:12:31.638;7747.55;1
12:12:31.661;7746.22;1
12:12:31.686;7746.91;1
12:12:31.707;7746.91;1
12:12:31.732;7746.34;1
12:12:31.754;7748.07;1
12:12:31.776;7748.38;1
12:12:31.799;7751.88;1
12:12:31.822;7745.85;1
12:12:31.845;7745.85;1
12:12:31.868;7741.27;1
12:12:31.893;7743.69;1
12:12:31.917;7743.26;1
12:12:31.939;7744.81;1
12:12:31.962;7745.17;1
12:12:31.984;7742.99;1
12:12:32.007;7742.99;1
12:12:32.032;7747.61;1
12:12:32.054;7745.12;1
12:12:32.076;7745.26;1
12:12:32.098;7743.78;1
12:12:32.121;7741.66;1
12:12:32.144;7744.77;1
12:12:32.169;7745.14;1
12:12:32.190;7745.14;1
12:12:32.213;7745.32;1
12:12:32.236;7745.32;1
12:12:32.259;7743.79;1
12:12:32.283;7742.46;1
12:12:32.305;7745.17;1
12:12:32.330;7745.17;1
12:12:32.353;7744.97;1
12:12:32.375;7745.99;1
12:12:32.397;7744.47;1
12:12:32.420;7741.15;1
12:12:32.443;7747.13;1
12:12:32.466;7746.78;1
12:12:32.489;7746.78;1
12:12:32.512;7745.57;1
12:12:32.535;7745.57;1
12:12:32.558;7743.83;1
12:12:32.581;7743.83;1
12:12:32.604;7737.8;1
12:12:32.627;7741.36;1
12:12:32.651;7741.36;1
12:12:32.673;7744.65;1
12:12:32.696;7744.65;1
12:12:32.721;7739.57;1
12:12:32.742;7745.3;1
12:12:32.766;7743.12;1
12:12:32.788;7740.68;1
12:12:32.812;7742.14;1
12:12:32.837;7740.48;1
12:12:32.860;7740.48;1
12:12:32.886;7741.85;1
12:12:32.904;7741.83;1
12:12:32.927;7741.25;1
12:12:32.951;7741.19;1
12:12:32.974;7741.31;1
12:12:32.996;7741.23;1
12:12:33.021;7741.23;1
12:12:33.042;7739.81;1
12:12:33.064;7742.12;1
12:12:33.088;7742.12;1
12:12:33.110;7739.8;1
12:12:33.134;7741.19;1
12:12:33.156;7741.19;1
12:12:33.181;7741.18;1
12:12:33.202;7741.62;1
12:12:33.226;7741.73;1
12:12:33.250;7743.6;1
12:12:33.272;7743.31;1
12:12:33.296;7744.27;1
12:12:33.317;7744.27;1
12:12:33.341;7736.81;1
12:12:33.364;7737.06;1
12:12:33.387;7742.97;1
12:12:33.412;7738.79;1
12:12:33.435;7743.1;1
12:12:33.457;7739.65;1
12:12:33.484;7739.65;1
12:12:33.502;7742.21;1
12:12:33.525;7739.18;1
12:12:33.549;7741.76;1
12:12:33.572;7742.35;1
12:12:33.593;7745.65;1
12:12:33.617;7744.8;1
12:12:33.640;7744.8;1
12:12:33.662;7738.82;1
12:12:33.687;7742.39;1
12:12:33.708;7741.83;1
12:12:33.732;7739.33;1
12:12:33.756;7736.41;1
12:12:33.778;7740.34;1
12:12:33.800;7740.34;1
12:12:33.825;7741.95;1
12:12:33.847;7741.9;1
12:12:33.870;7737.88;1
12:12:33.892;7741.66;1
12:12:33.917;7740.46;1
12:12:33.938;7740.97;1
12:12:33.962;7740.97;1
12:12:33.986;7739.72;1
12:12:34.010;7741.09;1
12:12:34.034;7740.88;1
12:12:34.056;7743.88;1
12:12:34.077;7744.77;1
12:12:34.102;7744.77;1
12:12:34.125;7738.37;1
12:12:34.147;7743.61;1
12:12:34.170;7737.94;1
12:12:34.192;7739.16;1
12:12:34.215;7742.05;1
12:12:34.240;7742.05;1
12:12:34.264;7741.25;1
12:12:34.287;7741.95;1
12:12:34.308;7738.42;1
12:12:34.330;7741.19;1
12:12:34.354;7740.95;1
12:12:34.376;7745.79;1
12:12:34.402;7745.79;1
12:12:34.423;7744.47;1
12:12:34.447;7735.04;1
12:12:34.468;7739.1;1
12:12:34.491;7739.4;1
12:12:34.515;7739.01;1
12:12:34.538;7739.79;1
12:12:34.560;7739.79;1
12:12:34.584;7740.93;1
12:12:34.608;7740.37;1
12:12:34.630;7739.45;1
12:12:34.652;7739.21;1
12:12:34.678;7742.89;1
12:12:34.699;7743.16;1
12:12:34.721;7743.16;1
12:12:34.744;7743.94;1
12:12:34.768;7741.05;1
12:12:34.791;7736.41;1
12:12:34.815;7738.05;1
12:12:34.837;7740.99;1
12:12:34.859;7738.53;1
12:12:34.885;7740.94;1
12:12:34.906;7740.94;1
12:12:34.930;7739.93;1
12:12:34.953;7739.03;1
12:12:34.975;7737.77;1
12:12:34.997;7739.04;1
12:12:35.019;7739.38;1
12:12:35.042;7740.41;1
12:12:35.065;7737.75;1
12:12:35.089;7737.75;1
12:12:35.111;7734.93;1
12:12:35.135;7734.93;1
12:12:35.157;7740.59;1
12:12:35.180;7741.43;1
12:12:35.203;7736.35;1
12:12:35.226;7736.35;1
12:12:35.252;7739.06;1
12:12:35.274;7737.57;1
12:12:35.295;7738.37;1
12:12:35.318;7739.35;1
12:12:35.341;7737.73;1
12:12:35.364;7740.27;1
12:12:35.387;7740.27;1
12:12:35.411;7740.27;1
12:12:35.434;7739.11;1
12:12:35.456;7742.25;1
12:12:35.481;7744.43;1
12:12:35.502;7738.84;1
12:12:35.526;7739.92;1
12:12:35.548;7733.84;1
12:12:35.572;7736.77;1
12:12:35.597;7736.77;1
12:12:35.618;7738.81;1
12:12:35.640;7740.06;1
12:12:35.663;7738.66;1
12:12:35.688;7740.26;1
12:12:35.709;7741.02;1
12:12:35.733;7742.72;1
12:12:35.757;7743.22;1
12:12:35.783;7743.22;1
12:12:35.802;7737.82;1
12:12:35.825;7732.96;1
12:12:35.849;7736.35;1
12:12:35.871;7738.6;1
12:12:35.893;7738.1;1
12:12:35.918;7739.15;1
12:12:35.939;7739.15;1
12:12:35.964;7740.6;1
12:12:35.986;7741.79;1
12:12:36.009;7738.23;1
12:12:36.031;7740.48;1
12:12:36.054;7740.48;1
12:12:36.080;7742.35;1
12:12:36.101;7739.2;1
12:12:36.124;7735.69;1
12:12:36.146;7739.33;1
12:12:36.169;7739.34;1
12:12:36.193;7739.34;1
12:12:36.216;7742.31;1
12:12:36.238;7742.31;1
12:12:36.262;7734.23;1
12:12:36.285;7740.69;1
12:12:36.310;7739.05;1
12:12:36.330;7739.04;1
12:12:36.356;7739.21;1
12:12:36.379;7737.85;1
12:12:36.400;7739.97;1
12:12:36.422;7739.97;1
12:12:36.445;7741.37;1
12:12:36.471;7744.89;1
12:12:36.492;7736.67;1
12:12:36.515;7738.83;1
12:12:36.537;7737.57;1
12:12:36.561;7739.17;1
12:12:36.586;7739.17;1
12:12:36.608;7738.57;1
12:12:36.632;7740.2;1
12:12:36.654;7739.47;1
12:12:36.676;7740.65;1
12:12:36.700;7737.87;1
12:12:36.721;7742.22;1
12:12:36.746;7742.22;1
12:12:36.769;7744.45;1
12:12:36.790;7740.1;1
12:12:36.813;7740.38;1
12:12:36.836;7740.87;1
12:12:36.859;7742.34;1
12:12:36.882;7741.91;1
12:12:36.907;7741.91;1
12:12:36.930;7741.49;1
12:12:36.952;7736.33;1
12:12:36.974;7743.89;1
12:12:36.998;7741.39;1
12:12:37.021;7736.71;1
12:12:37.044;7736.71;1
12:12:37.067;7739.73;1
12:12:37.089;7740.35;1
12:12:37.112;7739.88;1
12:12:37.135;7740.76;1
12:12:37.158;7739.54;1
12:12:37.182;7738.24;1
12:12:37.206;7738.24;1
12:12:37.229;7738.03;1
12:12:37.251;7743.27;1
12:12:37.273;7740.53;1
12:12:37.299;7744.93;1
12:12:37.319;7737.35;1
12:12:37.343;7745.66;1
12:12:37.366;7745.66;1
12:12:37.388;7737.9;1
12:12:37.411;7736.49;1
12:12:37.434;7739.61;1
12:12:37.457;7740.79;1
12:12:37.481;7740.9;1
12:12:37.504;7741.19;1
12:12:37.527;7741.19;1
12:12:37.549;7739.65;1
12:12:37.575;7739.7;1
12:12:37.597;7740.43;1
12:12:37.621;7740.58;1
12:12:37.642;7740.58;1
12:12:37.664;7740.02;1
12:12:37.687;7740.02;1
12:12:37.710;7742.65;1
12:12:37.733;7739.54;1
12:12:37.756;7741.86;1
12:12:37.784;7740.08;1
12:12:37.803;7739.46;1
12:12:37.825;7740.55;1
12:12:37.848;7740.55;1
12:12:37.874;7741.47;1
12:12:37.895;7741.9;1
12:12:37.918;7741.14;1
12:12:37.940;7743.15;1
12:12:37.965;7743.15;1
12:12:37.988;7745.48;1
12:12:38.009;7739.4;1
12:12:38.035;7743.54;1
12:12:38.057;7744.05;1
12:12:38.080;7740.11;1
12:12:38.102;7740.85;1
12:12:38.124;7740.85;1
12:12:38.150;7739.21;1
12:12:38.172;7737.82;1
12:12:38.193;7739.6;1
12:12:38.216;7738.79;1
12:12:38.239;7740.66;1
12:12:38.262;7740.69;1
12:12:38.286;7742.99;1
12:12:38.308;7742.99;1
12:12:38.331;7742.99;1
12:12:38.355;7743.1;1
12:12:38.377;7746.84;1
12:12:38.400;7738.38;1
12:12:38.423;7740.11;1
12:12:38.449;7740.11;1
12:12:38.471;7739.62;1
12:12:38.492;7739.8;1
12:12:38.515;7738.53;1
12:12:38.538;7740.55;1
12:12:38.563;7740.73;1
12:12:38.584;7742.68;1
12:12:38.607;7742.68;1
12:12:38.630;7739.43;1
12:12:38.653;7736.53;1
12:12:38.678;7740.61;1
12:12:38.699;7743.76;1
12:12:38.722;7743.79;1
12:12:38.745;7736.7;1
12:12:38.768;7736.7;1
12:12:38.791;7736.7;1
12:12:38.815;7740.96;1
12:12:38.838;7740.54;1
12:12:38.860;7743;1
12:12:38.884;7741.02;1
12:12:38.906;7738.48;1
12:12:38.931;7737.56;1
12:12:38.954;7742.46;1
12:12:38.976;7742.46;1
12:12:38.999;7740.52;1
12:12:39.021;7742.57;1
12:12:39.044;7737.16;1
12:12:39.067;7737.16;1
12:12:39.090;7737.16;1
12:12:39.113;7743.27;1
12:12:39.136;7743.39;1
12:12:39.159;7740.57;1
12:12:39.182;7740.57;1
12:12:39.206;7743.15;1
12:12:39.230;7743.15;1
12:12:39.252;7742.52;1
12:12:39.274;7742.88;1
12:12:39.299;7742.89;1
12:12:39.320;7737.87;1
12:12:39.343;7742.68;1
12:12:39.366;7740.35;1
12:12:39.390;7740.35;1
12:12:39.412;7740.35;1
12:12:39.435;7742.9;1
12:12:39.458;7739.48;1
12:12:39.484;7744.79;1
12:12:39.506;7741.7;1
12:12:39.528;7736.53;1
12:12:39.550;7740.83;1
12:12:39.576;7740.83;1
12:12:39.597;7736.03;1
12:12:39.621;7744.7;1
12:12:39.642;7739.62;1
12:12:39.666;7737.69;1
12:12:39.690;7737.3;1
12:12:39.713;7740.15;1
12:12:39.735;7740.15;1
12:12:39.758;7736.97;1
12:12:39.782;7739.94;1
12:12:39.804;7741.04;1
12:12:39.828;7741.86;1
12:12:39.850;7738.31;1
12:12:39.872;7741.68;1
12:12:39.897;7737;1
12:12:39.918;7737;1
12:12:39.942;7740.83;1
12:12:39.964;7734.58;1
12:12:39.988;7743.32;1
12:12:40.010;7742.29;1
12:12:40.036;7739.6;1
12:12:40.057;7737.34;1
12:12:40.082;7732.45;1
12:12:40.104;7732.45;1
12:12:40.126;7737.46;1
12:12:40.148;7737.18;1
12:12:40.174;7738.94;1
12:12:40.194;7740.5;1
12:12:40.220;7735.25;1
12:12:40.240;7743.16;1
12:12:40.264;7743.16;1
12:12:40.286;7736.29;1
12:12:40.309;7735.92;1
12:12:40.332;7738.67;1
12:12:40.355;7738.62;1
12:12:40.381;7736.58;1
12:12:40.401;7736.6;1
12:12:40.424;7737.37;1
12:12:40.447;7737.37;1
12:12:40.470;7738.38;1
12:12:40.494;7738.38;1
12:12:40.517;7738.95;1
12:12:40.540;7740.31;1
12:12:40.562;7733.97;1
12:12:40.586;7733.97;1
12:12:40.609;7739.47;1
12:12:40.633;7739.47;1
12:12:40.658;7734.58;1
12:12:40.679;7736.15;1
12:12:40.702;7735.8;1
12:12:40.725;7737.4;1
12:12:40.749;7740.43;1
12:12:40.772;7740.16;1
12:12:40.797;7739.39;1
12:12:40.817;7739.39;1
12:12:40.840;7737.4;1
12:12:40.864;7737.52;1
12:12:40.888;7736.22;1
12:12:40.908;7739.11;1
12:12:40.932;7737.38;1
12:12:40.956;7742.22;1
12:12:40.977;7733.62;1
12:12:41.001;7733.62;1
12:12:41.023;7738.09;1
12:12:41.049;7738.85;1
12:12:41.071;7735.98;1
12:12:41.093;7736.15;1
12:12:41.115;7735.47;1
12:12:41.139;7736.78;1
12:12:41.163;7736.78;1
12:12:41.186;7737.9;1
12:12:41.209;7737.86;1
12:12:41.233;7737.38;1
12:12:41.255;7737.99;1
12:12:41.276;7736.36;1
12:12:41.301;7737.72;1
12:12:41.324;7737.72;1
12:12:41.347;7737.92;1
12:12:41.369;7736.36;1
12:12:41.391;7737.36;1
12:12:41.415;7739.83;1
12:12:41.437;7741.15;1
12:12:41.461;7733.89;1
12:12:41.486;7733.89;1
12:12:41.508;7736.48;1
12:12:41.532;7738.53;1
12:12:41.553;7734.15;1
12:12:41.576;7741.4;1
12:12:41.597;7741.4;1
12:12:41.620;7740.34;1
12:12:41.643;7734.8;1
12:12:41.666;7739.52;1
12:12:41.689;7739.97;1
12:12:41.712;7740.45;1
12:12:41.735;7732.9;1
12:12:41.758;7741.61;1
12:12:41.781;7736.2;1
12:12:41.807;7736.2;1
12:12:41.829;7739.48;1
12:12:41.851;7741.02;1
12:12:41.873;7740.94;1
12:12:41.896;7739.43;1
12:12:41.920;7739.43;1
12:12:41.943;7741.22;1
12:12:41.966;7740.03;1
12:12:41.991;7740.12;1
12:12:42.011;7736.66;1
12:12:42.037;7735.31;1
12:12:42.057;7740.82;1
12:12:42.082;7739.54;1
12:12:42.103;7739.54;1
12:12:42.126;7733;1
12:12:42.149;7736.13;1
12:12:42.173;7735.7;1
12:12:42.196;7739.09;1
12:12:42.218;7732.87;1
12:12:42.241;7731.99;1
12:12:42.264;7738.74;1
12:12:42.288;7738.74;1
12:12:42.310;7738.74;1
12:12:42.334;7737.73;1
12:12:42.356;7739.64;1
12:12:42.380;7737.16;1
12:12:42.402;7738.89;1
12:12:42.425;7738.89;1
12:12:42.448;7738.5;1
12:12:42.474;7738.3;1
12:12:42.494;7735.85;1
12:12:42.517;7737.54;1
12:12:42.540;7734.71;1
12:12:42.563;7739.4;1
12:12:42.587;7739.4;1
12:12:42.610;7739.4;1
12:12:42.634;7736.08;1
12:12:42.655;7737.33;1
12:12:42.680;7740.15;1
12:12:42.701;7737.49;1
12:12:42.724;7730.72;1
12:12:42.747;7730.72;1
12:12:42.770;7737.26;1
12:12:42.793;7737.26;1
12:12:42.816;7736.99;1
12:12:42.839;7735.58;1
12:12:42.862;7734.76;1
12:12:42.886;7734.76;1
12:12:42.909;7734.76;1
12:12:42.933;7738.42;1
12:12:42.954;7737.83;1
12:12:42.977;7737.33;1
12:12:43.000;7735;1
12:12:43.023;7735.73;1
12:12:43.046;7735.73;1
12:12:43.069;7735.86;1
12:12:43.093;7735.18;1
12:12:43.115;7734.95;1
12:12:43.138;7735.51;1
12:12:43.161;7735.19;1
12:12:43.185;7735.19;1
12:12:43.208;7735.19;1
12:12:43.231;7735.16;1
12:12:43.254;7736.74;1
12:12:43.276;7735.32;1
12:12:43.301;7736.6;1
12:12:43.323;7738.26;1
12:12:43.345;7738.33;1
12:12:43.371;7731.34;1
12:12:43.391;7737.17;1
12:12:43.414;7738.55;1
12:12:43.437;7738.55;1
12:12:43.461;7738.77;1
12:12:43.486;7740.17;1
12:12:43.506;7736.49;1
12:12:43.530;7732.32;1
12:12:43.552;7738.73;1
12:12:43.578;7738.73;1
12:12:43.599;7737.31;1
12:12:43.621;7734.75;1
12:12:43.644;7734.19;1
12:12:43.670;7735.06;1
12:12:43.692;7736.06;1
12:12:43.715;7736.03;1
12:12:43.738;7736.03;1
12:12:43.759;7733.85;1
12:12:43.783;7735.21;1
12:12:43.807;7734.9;1
12:12:43.831;7738.79;1
12:12:43.854;7737.55;1
12:12:43.875;7732.99;1
12:12:43.897;7732.99;1
12:12:43.921;7735.62;1
12:12:43.944;7736.58;1
12:12:43.966;7736.24;1
12:12:43.991;7735.71;1
12:12:44.013;7736.17;1
12:12:44.036;7733.17;1
12:12:44.059;7733.17;1
12:12:44.085;7737.23;1
12:12:44.107;7735.36;1
12:12:44.127;7735.03;1
12:12:44.152;7735.79;1
12:12:44.175;7737.93;1
12:12:44.196;7737.93;1
12:12:44.219;7738.04;1
12:12:44.243;7738.8;1
12:12:44.265;7736.73;1
12:12:44.291;7735.11;1
12:12:44.314;7737.44;1
12:12:44.337;7736.74;1
12:12:44.358;7736.74;1
12:12:44.383;7733.76;1
12:12:44.405;7736.49;1
12:12:44.429;7739.29;1
12:12:44.451;7733.7;1
12:12:44.472;7737.98;1
12:12:44.497;7737.98;1
12:12:44.519;7731.89;1
12:12:44.542;7737.6;1
12:12:44.566;7735.41;1
12:12:44.590;7738.37;1
12:12:44.611;7733.47;1
12:12:44.633;7734.35;1
12:12:44.657;7734.35;1
12:12:44.682;7734.43;1
12:12:44.703;7732.2;1
12:12:44.725;7741.25;1
12:12:44.751;7736.73;1
12:12:44.773;7733.77;1
12:12:44.797;7737.97;1
12:12:44.819;7737.97;1
12:12:44.841;7736.67;1
12:12:44.865;7738.89;1
12:12:44.889;7734.44;1
12:12:44.909;7740.39;1
12:12:44.935;7734.03;1
12:12:44.957;7737.38;1
12:12:44.982;7739.43;1
12:12:45.001;7739.43;1
12:12:45.024;7729.82;1
12:12:45.047;7735.84;1
12:12:45.073;7736.73;1
12:12:45.093;7735.56;1
12:12:45.116;7736.48;1
12:12:45.139;7735.32;1
12:12:45.162;7735.39;1
12:12:45.185;7735.39;1
12:12:45.208;7735.39;1
12:12:45.231;7736.94;1
12:12:45.254;7733.71;1
12:12:45.277;7736.09;1
12:12:45.300;7737.31;1
12:12:45.323;7732.84;1
12:12:45.346;7732.84;1
12:12:45.372;7737.16;1
12:12:45.392;7739.78;1
12:12:45.415;7735.22;1
12:12:45.438;7736.83;1
12:12:45.461;7733.42;1
12:12:45.484;7733.42;1
12:12:45.507;7737.02;1
12:12:45.531;7737.02;1
12:12:45.553;7735.91;1
12:12:45.578;7738.43;1
12:12:45.599;7738.7;1
12:12:45.623;7738.9;1
12:12:45.646;7739.3;1
12:12:45.670;7736.79;1
12:12:45.691;7736.59;1
12:12:45.717;7736.59;1
12:12:45.737;7733.87;1
12:12:45.762;7736.24;1
12:12:45.783;7735.97;1
12:12:45.808;7735.12;1
12:12:45.832;7735.92;1
12:12:45.853;7736.03;1
12:12:45.876;7734.81;1
12:12:45.898;7734.81;1
12:12:45.923;7734.78;1
12:12:45.944;7734.13;1
12:12:45.970;7740.07;1
12:12:45.991;7738.5;1
12:12:46.014;7729.41;1
12:12:46.037;7729.41;1
12:12:46.059;7738.22;1
12:12:46.085;7731.95;1
12:12:46.106;7738.13;1
12:12:46.131;7734.37;1
12:12:46.154;7735.78;1
12:12:46.174;7733.63;1
12:12:46.198;7733.63;1
12:12:46.222;7738.33;1
12:12:46.243;7733.3;1
12:12:46.269;7736.5;1
12:12:46.290;7736.88;1
12:12:46.313;7737.49;1
12:12:46.338;7737.49;1
12:12:46.358;7739.45;1
12:12:46.385;7733.29;1
12:12:46.404;7735.47;1
12:12:46.427;7735.51;1
12:12:46.452;7735.54;1
12:12:46.473;7734.79;1
12:12:46.498;7734.79;1
12:12:46.520;7736.52;1
12:12:46.542;7735.04;1
12:12:46.568;7738.23;1
12:12:46.590;7739.96;1
12:12:46.613;7733.3;1
12:12:46.634;7737.07;1
12:12:46.659;7737.07;1
12:12:46.682;7738.17;1
12:12:46.704;7739.53;1
12:12:46.727;7735.2;1
12:12:46.752;7738.68;1
12:12:46.772;7736.48;1
12:12:46.797;7736.48;1
12:12:46.818;7735.01;1
12:12:46.843;7735.25;1
12:12:46.866;7735.46;1
12:12:46.888;7738.13;1
12:12:46.910;7733.63;1
12:12:46.936;7734.93;1
12:12:46.956;7734.93;1
12:12:46.982;7737.37;1
12:12:47.003;7737.53;1
12:12:47.026;7736.36;1
12:12:47.049;7735.65;1
12:12:47.074;7733.52;1
12:12:47.096;7740.27;1
12:12:47.117;7740.27;1
12:12:47.141;7737.96;1
12:12:47.165;7732.19;1
12:12:47.188;7734.64;1
12:12:47.211;7739.38;1
12:12:47.235;7737.77;1
12:12:47.257;7737.77;1
12:12:47.282;7737.04;1
